BookID,STATE,SUBSTATE
141878,New Hampshire,New Hampshire
146383,Texas,San Antonio
164629,California,San Diego
125966,Ohio,Ohio
151135,New Hampshire,New Hampshire
115380,Washington,Washington
107209,California,Riverside
129618,Tennessee,Tennessee
152724,Ohio,Ohio
171816,California,Los Angeles
127622,California,Santa Clara
101537,Illinois,Illinois
150095,West Virginia,West Virginia
179192,Texas,Houston
136967,California,San Diego
133391,Indiana,Indiana
145331,California,Orange
131648,California,San Bernardino
142115,Florida,Orlando
113786,Colorado,Colorado
162245,Illinois,Illinois
171681,Tennessee,Tennessee
168012,North Carolina,North Carolina
172657,California,San Diego
163906,Massachusetts,Massachusetts
101509,Florida,Miami
114343,California,Los Angeles
130098,South Carolina,South Carolina
127010,Washington,Washington
178940,New Hampshire,New Hampshire
116355,Florida,Miami
103022,Texas,San Antonio
116007,Florida,Miami
121956,Ohio,Ohio
117746,Delaware,Delaware
156078,North Carolina,North Carolina
137757,West Virginia,West Virginia
126639,Minnesota,Minnesota
173749,Arkansas,Arkansas
154621,South Carolina,South Carolina
166513,California,Los Angeles
167541,South Carolina,South Carolina
101578,California,Orange
148477,California,Alameda
126472,New York,New York
106414,Texas,San Antonio
100442,Arkansas,Arkansas
156245,Maine,Maine
140175,Texas,San Antonio
172540,Texas,San Antonio
177338,California,Santa Clara
167740,Iowa,Iowa
106889,West Virginia,West Virginia
143906,California,Alameda
148477,Nebraska,Nebraska
119836,Arkansas,Arkansas
173839,Montana,Montana
111664,Texas,Houston
145283,Arizona,Arizona
169538,Arizona,Arizona
173482,Nebraska,Nebraska
173786,Mississippi,Mississippi
141249,Delaware,Delaware
108528,California,San Diego
167869,California,Santa Clara
106064,New Hampshire,New Hampshire
111925,Texas,San Antonio
110201,California,Los Angeles
166339,Indiana,Indiana
174000,Iowa,Iowa
153006,North Carolina,North Carolina
143122,Minnesota,Minnesota
135258,California,Riverside
105803,Maine,Maine
127466,Florida,Miami
178675,Pennsylvania,Pennsylvania
144522,North Carolina,North Carolina
152724,California,Orange
154326,West Virginia,West Virginia
124980,Massachusetts,Massachusetts
138372,Utah,Utah
145879,California,Los Angeles
162641,Pennsylvania,Pennsylvania
178138,Oregon,Oregon
170569,Utah,Utah
139477,Kansas,Kansas
124003,Oklahoma,Oklahoma
167650,Florida,Miami
105383,Arkansas,Arkansas
175763,Texas,San Antonio
138107,Oklahoma,Oklahoma
129879,Louisiana,Louisiana
178138,Iowa,Iowa
114845,Oklahoma,Oklahoma
149333,Missouri,Missouri
120185,North Carolina,North Carolina
136475,Alabama,Alabama
126639,Florida,Orlando
122842,South Dakota,South Dakota
142398,Ohio,Ohio
149279,Rhode Island,Rhode Island
175747,Texas,Houston
155332,New Hampshire,New Hampshire
119663,California,Orange
167040,Tennessee,Tennessee
156421,Connecticut,Connecticut
174650,Connecticut,Connecticut
167798,Connecticut,Connecticut
149279,Kansas,Kansas
162472,Nebraska,Nebraska
159692,California,Los Angeles
128741,Tennessee,Tennessee
108730,New York,New York
114744,Texas,Houston
105403,Colorado,Colorado
118070,Washington,Washington
111582,Illinois,Illinois
162939,Michigan,Michigan
174125,Texas,San Antonio
104188,Arizona,Arizona
165815,South Carolina,South Carolina
161373,New York,New York
162036,California,Riverside
101931,Tennessee,Tennessee
150605,Wisconsin,Wisconsin
121755,Maine,Maine
130314,California,Alameda
103819,Massachusetts,Massachusetts
176575,Rhode Island,Rhode Island
131851,Florida,Orlando
151866,California,San Bernardino
133443,North Carolina,North Carolina
133400,Montana,Montana
135898,Tennessee,Tennessee
119997,Massachusetts,Massachusetts
150133,Kansas,Kansas
128711,South Dakota,South Dakota
176625,Wisconsin,Wisconsin
168235,New York,New York
130764,South Dakota,South Dakota
138024,Washington,Washington
144990,Texas,San Antonio
156125,Virginia,Virginia
176655,New York,New York
114595,Texas,Houston
135606,New York,New York
165850,South Dakota,South Dakota
119989,Florida,Miami
127330,Hawaii,Hawaii
123624,Colorado,Colorado
168194,Virginia,Virginia
165367,South Dakota,South Dakota
134666,Idaho,Idaho
140870,Arizona,Arizona
138107,California,Santa Clara
153408,West Virginia,West Virginia
129475,Ohio,Ohio
109720,Arkansas,Arkansas
126082,Minnesota,Minnesota
174650,North Carolina,North Carolina
139541,Texas,Houston
113143,Colorado,Colorado
176006,Utah,Utah
119348,Michigan,Michigan
171367,Florida,Orlando
134828,South Carolina,South Carolina
175247,Florida,Miami
118549,Kansas,Kansas
117997,California,Alameda
101604,California,Riverside
143004,Texas,Houston
108044,New York,New York
114492,Oregon,Oregon
143868,New Mexico,New Mexico
152930,California,San Bernardino
152656,Michigan,Michigan
101738,California,Riverside
153494,Oregon,Oregon
104396,Texas,San Antonio
146997,Missouri,Missouri
139588,Kansas,Kansas
144073,Ohio,Ohio
137622,Wisconsin,Wisconsin
133435,Washington,Washington
175021,Oregon,Oregon
151901,Illinois,Illinois
150095,Rhode Island,Rhode Island
108659,California,Santa Clara
101869,New York,New York
113299,Virginia,Virginia
129618,Utah,Utah
113996,Maryland,Maryland
145271,Arkansas,Arkansas
134525,Wisconsin,Wisconsin
151407,Virginia,Virginia
139599,Texas,San Antonio
168927,Oregon,Oregon
162837,Texas,San Antonio
134871,Indiana,Indiana
143004,Missouri,Missouri
162016,Illinois,Illinois
135346,Puerto Rico,Puerto Rico
154925,Minnesota,Minnesota
176312,Delaware,Delaware
159411,California,San Bernardino
150332,Louisiana,Louisiana
116647,Connecticut,Connecticut
113786,Nebraska,Nebraska
133742,Georgia,Georgia
132728,New York,New York
106195,North Carolina,North Carolina
144405,Montana,Montana
122260,California,Riverside
156027,Rhode Island,Rhode Island
160435,California,Santa Clara
135948,California,Santa Clara
161201,California,San Bernardino
128306,California,Alameda
160585,West Virginia,West Virginia
134637,Delaware,Delaware
115212,Louisiana,Louisiana
136107,New Jersey,New Jersey
179048,Colorado,Colorado
136824,Rhode Island,Rhode Island
145355,New Mexico,New Mexico
108640,Texas,Houston
127214,Louisiana,Louisiana
134871,Nevada,Nevada
137955,Washington,Washington
167329,Maine,Maine
174868,Delaware,Delaware
174995,Texas,Houston
152038,Illinois,Illinois
119192,California,San Bernardino
112731,New Jersey,New Jersey
101709,Minnesota,Minnesota
106490,Florida,Orlando
155158,Texas,Houston
105926,California,Orange
154413,Maryland,Maryland
168913,New York,New York
114713,Texas,San Antonio
134053,California,Alameda
133834,New York,New York
141479,Nebraska,Nebraska
152470,Texas,San Antonio
174000,Florida,Orlando
176861,South Carolina,South Carolina
134053,South Dakota,South Dakota
107517,Louisiana,Louisiana
139477,Oregon,Oregon
162729,Florida,Orlando
103337,Virginia,Virginia
160342,Utah,Utah
144850,Indiana,Indiana
101675,New Jersey,New Jersey
121920,Illinois,Illinois
175080,Minnesota,Minnesota
156315,New Mexico,New Mexico
126487,California,San Diego
110980,Massachusetts,Massachusetts
134677,Texas,Houston
173894,Idaho,Idaho
135470,New York,New York
119948,California,San Bernardino
154980,Pennsylvania,Pennsylvania
102231,Washington,Washington
165976,Michigan,Michigan
131806,California,Alameda
150146,New Jersey,New Jersey
149682,Florida,Orlando
151711,Virginia,Virginia
141479,Michigan,Michigan
126353,West Virginia,West Virginia
135663,Delaware,Delaware
128076,Florida,Miami
105061,Mississippi,Mississippi
118614,Minnesota,Minnesota
109279,Washington,Washington
112086,California,San Diego
129645,Tennessee,Tennessee
144442,New Hampshire,New Hampshire
106705,West Virginia,West Virginia
161017,Florida,Orlando
179309,Maryland,Maryland
123578,Iowa,Iowa
110972,Nebraska,Nebraska
110894,Mississippi,Mississippi
132338,South Dakota,South Dakota
148646,Oklahoma,Oklahoma
111091,Nevada,Nevada
127414,Virginia,Virginia
159568,Rhode Island,Rhode Island
138283,Puerto Rico,Puerto Rico
127010,California,Los Angeles
156546,Puerto Rico,Puerto Rico
157778,California,Los Angeles
149500,Georgia,Georgia
125546,Texas,San Antonio
133865,Arkansas,Arkansas
151685,Hawaii,Hawaii
151835,Arkansas,Arkansas
125105,Iowa,Iowa
140138,Iowa,Iowa
149594,California,Orange
112407,Oregon,Oregon
170749,California,Riverside
129631,Puerto Rico,Puerto Rico
149500,California,Orange
105926,Virginia,Virginia
167523,Indiana,Indiana
129240,New Jersey,New Jersey
139238,Puerto Rico,Puerto Rico
160585,Hawaii,Hawaii
100727,New Jersey,New Jersey
164705,Puerto Rico,Puerto Rico
169649,New York,New York
135862,New York,New York
159235,Michigan,Michigan
149294,California,Riverside
134641,California,Orange
149074,Florida,Orlando
120012,California,San Diego
167650,California,Santa Clara
154413,Nebraska,Nebraska
107108,California,San Bernardino
121779,Utah,Utah
157408,California,San Bernardino
175387,Maine,Maine
158326,Florida,Orlando
124410,South Dakota,South Dakota
111895,Utah,Utah
105620,Puerto Rico,Puerto Rico
133443,Missouri,Missouri
172776,Oklahoma,Oklahoma
170366,California,San Diego
165084,California,San Diego
154737,South Carolina,South Carolina
111738,Ohio,Ohio
149599,California,Alameda
132728,Maine,Maine
120227,Tennessee,Tennessee
174251,Illinois,Illinois
178274,Florida,Orlando
154621,Louisiana,Louisiana
168266,California,San Diego
172451,Pennsylvania,Pennsylvania
150514,Connecticut,Connecticut
175147,Idaho,Idaho
153285,Montana,Montana
134525,Florida,Miami
138372,Florida,Orlando
142578,Connecticut,Connecticut
122544,Texas,San Antonio
162621,California,Orange
111984,Utah,Utah
125509,Illinois,Illinois
161051,Texas,Houston
176369,Washington,Washington
153846,Georgia,Georgia
157945,Oregon,Oregon
102566,Indiana,Indiana
167798,Texas,San Antonio
116430,Michigan,Michigan
128955,Maryland,Maryland
171183,Rhode Island,Rhode Island
122106,Arkansas,Arkansas
120314,California,Alameda
174000,New Hampshire,New Hampshire
129480,Colorado,Colorado
137765,Florida,Miami
118014,New York,New York
136063,California,Orange
178667,Iowa,Iowa
100395,South Carolina,South Carolina
155716,Minnesota,Minnesota
112500,California,Los Angeles
129177,Missouri,Missouri
164602,Indiana,Indiana
140747,Maine,Maine
111383,Pennsylvania,Pennsylvania
134637,Texas,San Antonio
156874,California,San Diego
138590,Virginia,Virginia
150804,Pennsylvania,Pennsylvania
170462,Pennsylvania,Pennsylvania
153285,California,Alameda
173523,Florida,Miami
179786,West Virginia,West Virginia
155616,California,San Bernardino
132601,Puerto Rico,Puerto Rico
168089,Utah,Utah
131593,Arkansas,Arkansas
172749,Virginia,Virginia
139444,Maryland,Maryland
107709,California,Orange
122429,Georgia,Georgia
176995,Hawaii,Hawaii
113792,New York,New York
102771,Montana,Montana
138461,Texas,Houston
131353,Louisiana,Louisiana
104657,Mississippi,Mississippi
162561,Maine,Maine
104426,Connecticut,Connecticut
128940,California,San Bernardino
134563,Kentucky,Kentucky
163711,California,Santa Clara
175551,Florida,Miami
168809,Tennessee,Tennessee
126349,Texas,San Antonio
177093,Indiana,Indiana
178013,North Carolina,North Carolina
159568,California,San Diego
105592,Washington,Washington
122429,Delaware,Delaware
129061,New Hampshire,New Hampshire
170221,Pennsylvania,Pennsylvania
164931,Connecticut,Connecticut
100080,Florida,Orlando
154701,Minnesota,Minnesota
106087,Oklahoma,Oklahoma
119948,Alabama,Alabama
119733,West Virginia,West Virginia
172637,North Carolina,North Carolina
164477,Texas,Houston
103940,Idaho,Idaho
105732,Ohio,Ohio
100442,New Mexico,New Mexico
108240,Illinois,Illinois
148175,Illinois,Illinois
103690,Texas,Houston
146148,Ohio,Ohio
134525,Georgia,Georgia
136475,Louisiana,Louisiana
164687,Colorado,Colorado
100442,Hawaii,Hawaii
104221,Maryland,Maryland
115380,Oregon,Oregon
179855,Tennessee,Tennessee
153006,Nevada,Nevada
120269,Florida,Miami
161217,Idaho,Idaho
131562,New Hampshire,New Hampshire
144522,Michigan,Michigan
177960,Georgia,Georgia
176681,Hawaii,Hawaii
167655,Virginia,Virginia
148477,California,San Bernardino
137765,Oklahoma,Oklahoma
139926,California,Alameda
107407,New Hampshire,New Hampshire
106770,Texas,San Antonio
107847,Ohio,Ohio
149246,Kentucky,Kentucky
169469,North Carolina,North Carolina
125606,California,Santa Clara
168323,Oregon,Oregon
164705,Maryland,Maryland
108136,Kentucky,Kentucky
161600,Florida,Miami
131292,New Jersey,New Jersey
151160,California,Santa Clara
145534,Florida,Miami
155401,Tennessee,Tennessee
178085,North Carolina,North Carolina
152614,Pennsylvania,Pennsylvania
153750,California,Alameda
106195,Pennsylvania,Pennsylvania
138786,Kansas,Kansas
132200,New Hampshire,New Hampshire
172266,Maine,Maine
124556,California,Los Angeles
120630,Maryland,Maryland
122114,California,Santa Clara
159086,Kansas,Kansas
138907,South Carolina,South Carolina
144950,Kansas,Kansas
104287,Texas,Houston
144235,Tennessee,Tennessee
152957,West Virginia,West Virginia
123458,California,San Diego
127027,Delaware,Delaware
163788,Delaware,Delaware
124840,Rhode Island,Rhode Island
138507,California,San Bernardino
175584,Florida,Miami
101948,Pennsylvania,Pennsylvania
112745,Nebraska,Nebraska
162609,Iowa,Iowa
151127,Missouri,Missouri
137765,Massachusetts,Massachusetts
111682,Illinois,Illinois
149074,South Dakota,South Dakota
150403,Massachusetts,Massachusetts
109487,Delaware,Delaware
169750,Wisconsin,Wisconsin
142639,Louisiana,Louisiana
107873,Illinois,Illinois
109102,New Mexico,New Mexico
103295,Georgia,Georgia
173667,Idaho,Idaho
105061,Missouri,Missouri
138947,New Hampshire,New Hampshire
168727,Georgia,Georgia
144878,Washington,Washington
107847,Nevada,Nevada
170462,Missouri,Missouri
119457,South Dakota,South Dakota
143511,New Jersey,New Jersey
124474,Washington,Washington
158364,Connecticut,Connecticut
168714,Georgia,Georgia
105403,California,San Bernardino
142544,Florida,Orlando
165487,Montana,Montana
154932,Delaware,Delaware
125584,Pennsylvania,Pennsylvania
168667,California,Riverside
160760,Utah,Utah
150015,California,Orange
141357,Texas,San Antonio
102566,South Carolina,South Carolina
141652,New Jersey,New Jersey
142213,Arizona,Arizona
147968,Illinois,Illinois
116919,California,San Bernardino
129928,Louisiana,Louisiana
105436,California,Riverside
177117,California,Los Angeles
106831,West Virginia,West Virginia
178854,Florida,Orlando
148870,Missouri,Missouri
149972,Delaware,Delaware
112828,Nebraska,Nebraska
114530,Idaho,Idaho
174650,New Jersey,New Jersey
178013,California,Alameda
163376,Mississippi,Mississippi
116389,California,Los Angeles
142866,Florida,Miami
108666,Nebraska,Nebraska
102367,Texas,San Antonio
154939,Iowa,Iowa
120812,South Carolina,South Carolina
132745,Michigan,Michigan
160617,Louisiana,Louisiana
145238,Maryland,Maryland
138947,California,Orange
174125,Indiana,Indiana
117313,Arizona,Arizona
146410,Connecticut,Connecticut
144878,Idaho,Idaho
149283,Connecticut,Connecticut
145008,Kansas,Kansas
164745,Virginia,Virginia
155509,South Dakota,South Dakota
168130,Montana,Montana
153285,Rhode Island,Rhode Island
131073,Ohio,Ohio
112022,California,San Bernardino
130373,Texas,San Antonio
152461,California,Alameda
100114,Ohio,Ohio
173200,Minnesota,Minnesota
163514,Rhode Island,Rhode Island
101604,Illinois,Illinois
118964,Virginia,Virginia
175551,Colorado,Colorado
177642,Pennsylvania,Pennsylvania
111544,Pennsylvania,Pennsylvania
154413,Colorado,Colorado
144073,Florida,Miami
117194,Arizona,Arizona
175584,Washington,Washington
130317,Texas,San Antonio
105403,California,Riverside
126693,Puerto Rico,Puerto Rico
138590,Wisconsin,Wisconsin
159086,California,San Bernardino
135753,Idaho,Idaho
115999,Georgia,Georgia
168066,Montana,Montana
129664,Louisiana,Louisiana
155068,Oregon,Oregon
135070,Arkansas,Arkansas
123929,Georgia,Georgia
112992,Rhode Island,Rhode Island
130696,New Hampshire,New Hampshire
132979,Virginia,Virginia
164849,Nebraska,Nebraska
152109,Nevada,Nevada
164659,California,Alameda
173265,South Dakota,South Dakota
112124,Delaware,Delaware
178274,Colorado,Colorado
150605,Arkansas,Arkansas
138375,Utah,Utah
148229,Iowa,Iowa
145653,Arizona,Arizona
123694,California,Orange
128543,Massachusetts,Massachusetts
152526,Pennsylvania,Pennsylvania
108357,Tennessee,Tennessee
142743,New Jersey,New Jersey
149599,Arkansas,Arkansas
102376,Wisconsin,Wisconsin
142023,New Hampshire,New Hampshire
176660,Michigan,Michigan
141204,New Hampshire,New Hampshire
174841,Ohio,Ohio
101948,Texas,San Antonio
138120,Connecticut,Connecticut
109329,Colorado,Colorado
155158,Kentucky,Kentucky
178186,Virginia,Virginia
138947,Kansas,Kansas
121346,Pennsylvania,Pennsylvania
122057,Washington,Washington
161865,West Virginia,West Virginia
106930,Indiana,Indiana
179125,New York,New York
160435,Texas,Houston
138372,Arkansas,Arkansas
159465,California,San Diego
134828,Virginia,Virginia
134304,Delaware,Delaware
141204,Minnesota,Minnesota
117261,California,San Diego
162175,Oklahoma,Oklahoma
101738,Delaware,Delaware
142523,Arizona,Arizona
107268,Texas,San Antonio
109443,California,Riverside
147074,Pennsylvania,Pennsylvania
127990,North Carolina,North Carolina
144317,Massachusetts,Massachusetts
120917,New Mexico,New Mexico
135441,Kansas,Kansas
146810,Montana,Montana
112407,Minnesota,Minnesota
176660,California,Los Angeles
163566,Maryland,Maryland
119733,Hawaii,Hawaii
138107,West Virginia,West Virginia
133391,Puerto Rico,Puerto Rico
127214,South Dakota,South Dakota
112948,California,Alameda
120314,Florida,Miami
126063,Montana,Montana
107942,New Mexico,New Mexico
130472,California,Santa Clara
119563,Tennessee,Tennessee
102231,Virginia,Virginia
105436,Pennsylvania,Pennsylvania
117834,Tennessee,Tennessee
103940,Maine,Maine
106876,South Carolina,South Carolina
137602,Arkansas,Arkansas
116635,Connecticut,Connecticut
